Life tables (period 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
ISL      2000-2009     80-84     0.06566  0.28308  2.57   63152   17877  272269   547843   8.67
ISL      2000-2009     85-89     0.11938  0.46101  2.53   45275   20872  174832   275574   6.09
ISL      2000-2009     90-94     0.21099  0.67181  2.30   24403   16394   77702   100741   4.13
ISL      2000-2009     95-99     0.32793  0.82731  2.01    8009    6626   20205    23040   2.88
ISL      2000-2009    100-104    0.47883  0.92619  1.69    1383    1281    2675     2835   2.05
ISL      2000-2009    105-109    0.63600  0.96947  1.41     102      99     156      160   1.56
ISL      2000-2009    110+       0.75512  1.00000  1.32       3       3       4        4   1.32
ISL      2010-2019        0      0.00165  0.00165  0.15  100000     165   99859  8230496  82.30
ISL      2010-2019      1-4      0.00017  0.00067  1.49   99835      67  399172  8130636  81.44
ISL      2010-2019      5-9      0.00006  0.00029  1.67   99768      29  498744  7731464  77.49
ISL      2010-2019     10-14     0.00008  0.00042  2.45   99739      41  498591  7232720  72.52
ISL      2010-2019     15-19     0.00029  0.00145  2.81   99698     144  498174  6734129  67.55
ISL      2010-2019     20-24     0.00036  0.00182  2.68   99554     181  497347  6235955  62.64
ISL      2010-2019     25-29     0.00048  0.00238  2.46   99372     236  496262  5738608  57.75
ISL      2010-2019     30-34     0.00074  0.00367  2.57   99136     364  494797  5242346  52.88
ISL      2010-2019     35-39     0.00078  0.00390  2.43   98772     385  492870  4747548  48.07
ISL      2010-2019     40-44     0.00102  0.00507  2.69   98387     499  490782  4254678  43.24
ISL      2010-2019     45-49     0.00137  0.00684  2.79   97888     670  487958  3763896  38.45
ISL      2010-2019     50-54     0.00227  0.01129  2.68   97219    1098  483542  3275938  33.70
ISL      2010-2019     55-59     0.00399  0.01977  2.72   96121    1900  476273  2792396  29.05
ISL      2010-2019     60-64     0.00603  0.02975  2.66   94221    2803  464551  2316123  24.58
ISL      2010-2019     65-69     0.01023  0.04995  2.66   91418    4566  446399  1851572  20.25
ISL      2010-2019     70-74     0.01739  0.08366  2.74   86852    7266  417836  1405173  16.18
ISL      2010-2019     75-79     0.03118  0.14544  2.69   79586   11575  371167   987337  12.41
ISL      2010-2019     80-84     0.06005  0.26280  2.63   68012   17873  297625   616170   9.06
ISL      2010-2019     85-89     0.10962  0.43132  2.53   50138   21626  197279   318545   6.35
ISL      2010-2019     90-94     0.20015  0.64937  2.30   28513   18515   92506   121266   4.25
ISL      2010-2019     95-99     0.32731  0.82774  2.01    9997    8275   25282    28760   2.88
ISL      2010-2019    100-104    0.48625  0.92988  1.68    1722    1601    3293     3478   2.02
ISL      2010-2019    105-109    0.65069  0.97216  1.39     121     117     180      185   1.53
ISL      2010-2019    110+       0.77299  1.00000  1.29       3       3       4        4   1.29
ISL      2020-2023        0      0.00247  0.00246  0.14  100000     246   99789  8247672  82.48
ISL      2020-2023      1-4      0.00020  0.00078  1.75   99754      78  398838  8147883  81.68
ISL      2020-2023      5-9      0.00003  0.00017  2.48   99675      17  498335  7749045  77.74
ISL      2020-2023     10-14     0.00011  0.00057  2.88   99659      56  498174  7250710  72.76
ISL      2020-2023     15-19     0.00021  0.00104  3.29   99602     104  497835  6752535  67.79
ISL      2020-2023     20-24     0.00042  0.00210  2.47   99499     209  496964  6254700  62.86
ISL      2020-2023     25-29     0.00056  0.00279  2.54   99289     277  495764  5757736  57.99
ISL      2020-2023     30-34     0.00062  0.00308  2.25   99012     305  494221  5261972  53.14
ISL      2020-2023     35-39     0.00086  0.00431  2.53   98707     425  492484  4767751  48.30
ISL      2020-2023     40-44     0.00138  0.00688  2.33   98282     676  489605  4275268  43.50
ISL      2020-2023     45-49     0.00171  0.00854  2.83   97606     834  486222  3785663  38.79
ISL      2020-2023     50-54     0.00234  0.01163  2.77   96772    1126  481346  3299441  34.09
ISL      2020-2023     55-59     0.00366  0.01815  2.52   95646    1736  473917  2818094  29.46
ISL      2020-2023     60-64     0.00625  0.03081  2.64   93910    2893  462729  2344177  24.96
ISL      2020-2023     65-69     0.00954  0.04669  2.68   91017    4249  445219  1881448  20.67
ISL      2020-2023     70-74     0.01534  0.07408  2.70   86767    6427  419049  1436228  16.55
ISL      2020-2023     75-79     0.03003  0.14034  2.67   80340   11275  375420  1017180  12.66
ISL      2020-2023     80-84     0.05582  0.24669  2.65   69065   17038  305250   641760   9.29
ISL      2020-2023     85-89     0.10627  0.42242  2.57   52027   21977  206804   336509   6.47
ISL      2020-2023     90-94     0.19475  0.63990  2.32   30050   19229   98739   129705   4.32
ISL      2020-2023     95-99     0.32893  0.83005  2.02   10821    8982   27306    30967   2.86
ISL      2020-2023    100-104    0.49379  0.93322  1.67    1839    1716    3476     3660   1.99
ISL      2020-2023    105-109    0.66247  0.97409  1.38     123     120     181      185   1.50
ISL      2020-2023    110+       0.78569  1.00000  1.27       3       3       4        4   1.27
ISR      1983-1989        0      0.01171  0.01159  0.13  100000    1159   98986  7558459  75.58
ISR      1983-1989      1-4      0.00056  0.00226  1.55   98841     223  394815  7459473  75.47
ISR      1983-1989      5-9      0.00025  0.00124  2.35   98618     122  492766  7064658  71.64
ISR      1983-1989     10-14     0.00022  0.00108  2.57   98496     106  492222  6571892  66.72
ISR      1983-1989     15-19     0.00051  0.00255  2.95   98390     251  491434  6079670  61.79
ISR      1983-1989     20-24     0.00064  0.00319  2.39   98139     313  489877  5588236  56.94
ISR      1983-1989     25-29     0.00064  0.00318  2.52   97826     311  488359  5098359  52.12
ISR      1983-1989     30-34     0.00077  0.00386  2.62   97515     376  486678  4610000  47.27
ISR      1983-1989     35-39     0.00100  0.00500  2.65   97138     486  484548  4123322  42.45
ISR      1983-1989     40-44     0.00165  0.00821  2.70   96652     794  481435  3638774  37.65
ISR      1983-1989     45-49     0.00282  0.01399  2.72   95859    1341  476241  3157339  32.94
ISR      1983-1989     50-54     0.00489  0.02418  2.72   94518    2285  467389  2681098  28.37
ISR      1983-1989     55-59     0.00848  0.04158  2.70   92233    3835  452328  2213708  24.00
