Life tables (period 5x10), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
AUS      1921-1929        0      0.05089  0.04901  0.24  100000    4901   96296  6466473  64.66
AUS      1921-1929      1-4      0.00474  0.01871  1.37   95099    1779  375716  6370177  66.98
AUS      1921-1929      5-9      0.00145  0.00721  2.25   93320     673  464753  5994460  64.24
AUS      1921-1929     10-14     0.00110  0.00551  2.59   92647     510  462003  5529708  59.69
AUS      1921-1929     15-19     0.00174  0.00865  2.80   92137     797  458926  5067705  55.00
AUS      1921-1929     20-24     0.00280  0.01393  2.63   91339    1272  453680  4608779  50.46
AUS      1921-1929     25-29     0.00337  0.01669  2.54   90067    1504  446642  4155099  46.13
AUS      1921-1929     30-34     0.00375  0.01860  2.56   88564    1647  438804  3708457  41.87
AUS      1921-1929     35-39     0.00464  0.02294  2.57   86917    1994  429747  3269653  37.62
AUS      1921-1929     40-44     0.00519  0.02563  2.56   84923    2177  419305  2839906  33.44
AUS      1921-1929     45-49     0.00676  0.03328  2.60   82746    2754  407125  2420601  29.25
AUS      1921-1929     50-54     0.00913  0.04466  2.63   79992    3573  391476  2013476  25.17
AUS      1921-1929     55-59     0.01270  0.06166  2.65   76419    4712  371014  1622000  21.23
AUS      1921-1929     60-64     0.01935  0.09259  2.67   71707    6640  343080  1250986  17.45
AUS      1921-1929     65-69     0.03067  0.14275  2.58   65067    9288  302868   907906  13.95
AUS      1921-1929     70-74     0.04942  0.22131  2.64   55779   12345  249765   605038  10.85
AUS      1921-1929     75-79     0.08331  0.34475  2.50   43435   14974  179738   355273   8.18
AUS      1921-1929     80-84     0.12418  0.47225  2.46   28461   13441  108232   175535   6.17
AUS      1921-1929     85-89     0.19952  0.64067  2.21   15020    9623   48231    67303   4.48
AUS      1921-1929     90-94     0.25660  0.73309  2.08    5397    3957   15419    19072   3.53
AUS      1921-1929     95-99     0.38152  0.86793  1.86    1441    1250    3277     3653   2.54
AUS      1921-1929    100-104    0.49963  0.93136  1.63     190     177     355      376   1.97
AUS      1921-1929    105-109    0.61846  0.96460  1.43      13      13      20       21   1.61
AUS      1921-1929    110+       0.71067  1.00000  1.41       0       0       1        1   1.41
AUS      1930-1939        0      0.03710  0.03602  0.19  100000    3602   97085  6742089  67.42
AUS      1930-1939      1-4      0.00352  0.01395  1.46   96398    1345  382182  6645004  68.93
AUS      1930-1939      5-9      0.00116  0.00579  2.21   95054     550  473731  6262822  65.89
AUS      1930-1939     10-14     0.00085  0.00425  2.54   94503     401  471528  5789091  61.26
AUS      1930-1939     15-19     0.00134  0.00667  2.79   94102     627  469123  5317563  56.51
AUS      1930-1939     20-24     0.00206  0.01027  2.64   93475     960  465104  4848441  51.87
AUS      1930-1939     25-29     0.00261  0.01299  2.58   92514    1202  459658  4383337  47.38
AUS      1930-1939     30-34     0.00292  0.01450  2.56   91312    1324  453329  3923679  42.97
AUS      1930-1939     35-39     0.00365  0.01810  2.59   89988    1629  446019  3470349  38.56
AUS      1930-1939     40-44     0.00429  0.02121  2.58   88360    1874  437262  3024331  34.23
AUS      1930-1939     45-49     0.00594  0.02928  2.63   86486    2532  426426  2587069  29.91
AUS      1930-1939     50-54     0.00827  0.04058  2.66   83954    3407  411812  2160643  25.74
AUS      1930-1939     55-59     0.01152  0.05607  2.66   80547    4516  392187  1748831  21.71
AUS      1930-1939     60-64     0.01794  0.08611  2.68   76031    6547  364944  1356643  17.84
AUS      1930-1939     65-69     0.02930  0.13699  2.63   69484    9518  324818   991700  14.27
AUS      1930-1939     70-74     0.04718  0.21234  2.65   59966   12733  269889   666882  11.12
AUS      1930-1939     75-79     0.07958  0.33246  2.53   47232   15703  197315   396993   8.41
AUS      1930-1939     80-84     0.11838  0.45642  2.49   31529   14391  121568   199678   6.33
AUS      1930-1939     85-89     0.19114  0.62731  2.26   17139   10751   56248    78109   4.56
AUS      1930-1939     90-94     0.26694  0.75234  2.10    6387    4805   18002    21861   3.42
AUS      1930-1939     95-99     0.39739  0.88019  1.84    1582    1392    3504     3859   2.44
AUS      1930-1939    100-104    0.52737  0.94193  1.59     190     179     339      355   1.87
AUS      1930-1939    105-109    0.65475  0.97148  1.38      11      11      16       17   1.52
AUS      1930-1939    110+       0.75056  1.00000  1.33       0       0       0        0   1.33
AUS      1940-1949        0      0.02933  0.02863  0.16  100000    2863   97597  6977264  69.77
AUS      1940-1949      1-4      0.00212  0.00845  1.50   97137     820  386497  6879667  70.82
AUS      1940-1949      5-9      0.00083  0.00412  2.27   96317     397  480499  6493170  67.41
AUS      1940-1949     10-14     0.00064  0.00321  2.53   95920     308  478838  6012671  62.68
AUS      1940-1949     15-19     0.00086  0.00431  2.69   95612     412  477107  5533834  57.88
AUS      1940-1949     20-24     0.00130  0.00649  2.62   95200     618  474527  5056727  53.12
AUS      1940-1949     25-29     0.00170  0.00847  2.60   94582     801  470982  4582199  48.45
AUS      1940-1949     30-34     0.00201  0.01001  2.57   93781     939  466623  4111217  43.84
AUS      1940-1949     35-39     0.00262  0.01304  2.59   92842    1211  461291  3644594  39.26
AUS      1940-1949     40-44     0.00352  0.01744  2.63   91631    1598  454368  3183302  34.74
AUS      1940-1949     45-49     0.00519  0.02566  2.68   90033    2310  444802  2728935  30.31
AUS      1940-1949     50-54     0.00768  0.03771  2.67   87723    3308  430923  2284133  26.04
AUS      1940-1949     55-59     0.01086  0.05297  2.67   84415    4471  411641  1853210  21.95
AUS      1940-1949     60-64     0.01711  0.08230  2.68   79944    6579  384452  1441569  18.03
AUS      1940-1949     65-69     0.02773  0.13013  2.64   73364    9547  344324  1057118  14.41
AUS      1940-1949     70-74     0.04661  0.20997  2.64   63817   13400  287481   712793  11.17
AUS      1940-1949     75-79     0.07782  0.32648  2.53   50417   16460  211511   425312   8.44
AUS      1940-1949     80-84     0.11900  0.45840  2.50   33957   15566  130807   213801   6.30
AUS      1940-1949     85-89     0.19240  0.63059  2.27   18391   11597   60279    82994   4.51
AUS      1940-1949     90-94     0.27476  0.76552  2.11    6794    5201   18929    22716   3.34
AUS      1940-1949     95-99     0.40863  0.88782  1.82    1593    1414    3461     3787   2.38
AUS      1940-1949    100-104    0.54264  0.94691  1.56     179     169     312      326   1.82
AUS      1940-1949    105-109    0.67190  0.97420  1.36       9       9      14       14   1.48
AUS      1940-1949    110+       0.76754  1.00000  1.30       0       0       0        0   1.30
AUS      1950-1959        0      0.02042  0.02006  0.13  100000    2006   98247  7285709  72.86
AUS      1950-1959      1-4      0.00129  0.00513  1.48   97994     503  390711  7187462  73.35
AUS      1950-1959      5-9      0.00046  0.00230  2.24   97491     225  486837  6796751  69.72
AUS      1950-1959     10-14     0.00039  0.00195  2.54   97267     190  485865  6309914  64.87
AUS      1950-1959     15-19     0.00057  0.00284  2.65   97077     275  484737  5824048  59.99
AUS      1950-1959     20-24     0.00070  0.00351  2.55   96802     340  483176  5339312  55.16
AUS      1950-1959     25-29     0.00086  0.00428  2.58   96462     413  481311  4856135  50.34
AUS      1950-1959     30-34     0.00116  0.00578  2.66   96049     555  478944  4374824  45.55
AUS      1950-1959     35-39     0.00174  0.00866  2.71   95494     827  475571  3895881  40.80
AUS      1950-1959     40-44     0.00261  0.01296  2.64   94666    1226  470433  3420310  36.13
AUS      1950-1959     45-49     0.00418  0.02072  2.70   93440    1936  462744  2949877  31.57
AUS      1950-1959     50-54     0.00630  0.03102  2.67   91504    2839  450907  2487133  27.18
AUS      1950-1959     55-59     0.00926  0.04531  2.68   88665    4017  433994  2036226  22.97
AUS      1950-1959     60-64     0.01466  0.07091  2.70   84647    6002  409415  1602232  18.93
AUS      1950-1959     65-69     0.02412  0.11414  2.65   78645    8977  372140  1192817  15.17
AUS      1950-1959     70-74     0.04087  0.18651  2.66   69668   12994  317940   820677  11.78
AUS      1950-1959     75-79     0.06992  0.29882  2.57   56675   16936  242225   502737   8.87
AUS      1950-1959     80-84     0.11083  0.43488  2.53   39739   17282  155927   260513   6.56
AUS      1950-1959     85-89     0.18369  0.61272  2.28   22457   13760   74910   104585   4.66
AUS      1950-1959     90-94     0.26777  0.75592  2.12    8697    6574   24552    29676   3.41
AUS      1950-1959     95-99     0.40165  0.88379  1.83    2123    1876    4671     5124   2.41
AUS      1950-1959    100-104    0.53929  0.94616  1.57     247     233     433      452   1.83
AUS      1950-1959    105-109    0.67242  0.97440  1.36      13      13      19       20   1.48
AUS      1950-1959    110+       0.77058  1.00000  1.30       0       0       0        0   1.30
AUS      1960-1969        0      0.01686  0.01661  0.11  100000    1661   98529  7428738  74.29
AUS      1960-1969      1-4      0.00090  0.00360  1.55   98339     354  392489  7330209  74.54
AUS      1960-1969      5-9      0.00036  0.00181  2.25   97985     177  489437  6937720  70.80
AUS      1960-1969     10-14     0.00028  0.00138  2.63   97808     135  488717  6448282  65.93
AUS      1960-1969     15-19     0.00054  0.00268  2.72   97673     261  487766  5959565  61.02
AUS      1960-1969     20-24     0.00060  0.00301  2.51   97411     293  486325  5471799  56.17
AUS      1960-1969     25-29     0.00070  0.00349  2.64   97118     339  484791  4985475  51.33
AUS      1960-1969     30-34     0.00094  0.00470  2.69   96779     455  482843  4500683  46.50
AUS      1960-1969     35-39     0.00150  0.00747  2.69   96324     720  479958  4017840  41.71
AUS      1960-1969     40-44     0.00231  0.01148  2.66   95604    1097  475450  3537882  37.01
AUS      1960-1969     45-49     0.00374  0.01855  2.71   94507    1753  468522  3062432  32.40
AUS      1960-1969     50-54     0.00575  0.02838  2.69   92753    2632  457696  2593910  27.97
AUS      1960-1969     55-59     0.00852  0.04176  2.68   90121    3763  441866  2136213  23.70
AUS      1960-1969     60-64     0.01362  0.06600  2.68   86358    5700  418544  1694348  19.62
AUS      1960-1969     65-69     0.02196  0.10441  2.66   80659    8422  383563  1275804  15.82
AUS      1960-1969     70-74     0.03733  0.17180  2.68   72237   12410  332424   892241  12.35
AUS      1960-1969     75-79     0.06377  0.27629  2.58   59827   16530  259200   559817   9.36
AUS      1960-1969     80-84     0.10227  0.40844  2.54   43297   17684  172922   300617   6.94
AUS      1960-1969     85-89     0.16636  0.57599  2.33   25613   14753   88679   127695   4.99
AUS      1960-1969     90-94     0.25282  0.73643  2.17   10860    7998   31634    39016   3.59
AUS      1960-1969     95-99     0.37328  0.86364  1.89    2862    2472    6623     7382   2.58
AUS      1960-1969    100-104    0.50707  0.93536  1.63     390     365     720      759   1.95
AUS      1960-1969    105-109    0.64089  0.96939  1.40      25      24      38       39   1.55
AUS      1960-1969    110+       0.74234  1.00000  1.35       1       1       1        1   1.35
AUS      1970-1979        0      0.01304  0.01290  0.12  100000    1290   98868  7608911  76.09
AUS      1970-1979      1-4      0.00066  0.00265  1.58   98710     262  394208  7510043  76.08
AUS      1970-1979      5-9      0.00029  0.00142  2.31   98449     140  491866  7115835  72.28
AUS      1970-1979     10-14     0.00024  0.00120  2.68   98308     118  491268  6623969  67.38
AUS      1970-1979     15-19     0.00054  0.00269  2.74   98190     264  490354  6132701  62.46
AUS      1970-1979     20-24     0.00055  0.00274  2.50   97926     268  488960  5642346  57.62
AUS      1970-1979     25-29     0.00056  0.00281  2.56   97658     274  487621  5153386  52.77
AUS      1970-1979     30-34     0.00078  0.00387  2.66   97384     377  486038  4665765  47.91
AUS      1970-1979     35-39     0.00123  0.00613  2.72   97007     595  483678  4179727  43.09
AUS      1970-1979     40-44     0.00199  0.00991  2.72   96412     955  479887  3696049  38.34
AUS      1970-1979     45-49     0.00327  0.01625  2.70   95457    1551  473710  3216162  33.69
AUS      1970-1979     50-54     0.00503  0.02486  2.66   93906    2334  464066  2742452  29.20
AUS      1970-1979     55-59     0.00765  0.03757  2.67   91572    3440  449851  2278386  24.88
AUS      1970-1979     60-64     0.01189  0.05783  2.67   88132    5097  428774  1828534  20.75
AUS      1970-1979     65-69     0.01876  0.08987  2.67   83035    7463  397800  1399761  16.86
AUS      1970-1979     70-74     0.03166  0.14745  2.67   75572   11143  351936  1001961  13.26
AUS      1970-1979     75-79     0.05465  0.24160  2.60   64429   15566  284844   650025  10.09
AUS      1970-1979     80-84     0.09086  0.37166  2.55   48863   18161  199864   365181   7.47
AUS      1970-1979     85-89     0.15060  0.53936  2.37   30702   16559  109960   165317   5.38
AUS      1970-1979     90-94     0.22679  0.69542  2.22   14143    9835   43368    55357   3.91
AUS      1970-1979     95-99     0.34254  0.83816  1.95    4308    3610   10540    11989   2.78
AUS      1970-1979    100-104    0.47257  0.92153  1.69     697     642    1359     1449   2.08
AUS      1970-1979    105-109    0.60724  0.96302  1.45      55      53      87       90   1.64
AUS      1970-1979    110+       0.71207  1.00000  1.40       2       2       3        3   1.40
AUS      1980-1989        0      0.00832  0.00826  0.13  100000     826   99283  7890641  78.91
AUS      1980-1989      1-4      0.00043  0.00170  1.56   99174     169  396281  7791358  78.56
AUS      1980-1989      5-9      0.00018  0.00092  2.36   99004      91  494781  7395077  74.69
AUS      1980-1989     10-14     0.00017  0.00086  2.65   98913      85  494367  6900296  69.76
AUS      1980-1989     15-19     0.00041  0.00204  2.78   98829     202  493694  6405928  64.82
AUS      1980-1989     20-24     0.00050  0.00248  2.49   98627     245  492517  5912235  59.95
AUS      1980-1989     25-29     0.00049  0.00245  2.55   98382     241  491317  5419717  55.09
AUS      1980-1989     30-34     0.00057  0.00286  2.61   98141     281  490032  4928401  50.22
AUS      1980-1989     35-39     0.00084  0.00417  2.70   97859     408  488358  4438369  45.35
AUS      1980-1989     40-44     0.00136  0.00679  2.71   97451     662  485740  3950011  40.53
AUS      1980-1989     45-49     0.00230  0.01144  2.68   96790    1107  481380  3464271  35.79
AUS      1980-1989     50-54     0.00373  0.01850  2.69   95682    1770  474316  2982891  31.17
AUS      1980-1989     55-59     0.00585  0.02885  2.69   93912    2709  463296  2508575  26.71
AUS      1980-1989     60-64     0.00927  0.04537  2.69   91203    4138  446460  2045279  22.43
AUS      1980-1989     65-69     0.01495  0.07227  2.68   87066    6292  420742  1598820  18.36
AUS      1980-1989     70-74     0.02508  0.11845  2.66   80774    9568  381447  1178078  14.58
AUS      1980-1989     75-79     0.04286  0.19467  2.65   71206   13861  323406   796631  11.19
AUS      1980-1989     80-84     0.07570  0.32008  2.59   57345   18355  242481   473226   8.25
AUS      1980-1989     85-89     0.12898  0.48455  2.43   38990   18893  146473   230744   5.92
AUS      1980-1989     90-94     0.20767  0.66364  2.28   20097   13337   64223    84271   4.19
AUS      1980-1989     95-99     0.31779  0.81527  2.01    6760    5511   17342    20049   2.97
AUS      1980-1989    100-104    0.45145  0.91234  1.73    1249    1139    2524     2707   2.17
AUS      1980-1989    105-109    0.59326  0.96036  1.48     109     105     177      183   1.68
AUS      1980-1989    110+       0.70470  1.00000  1.42       4       4       6        6   1.42
AUS      1990-1999        0      0.00546  0.00543  0.14  100000     543   99532  8107961  81.08
AUS      1990-1999      1-4      0.00031  0.00126  1.58   99457     125  397525  8008429  80.52
AUS      1990-1999      5-9      0.00013  0.00067  2.38   99332      66  496486  7610904  76.62
AUS      1990-1999     10-14     0.00015  0.00076  2.82   99266      75  496165  7114418  71.67
AUS      1990-1999     15-19     0.00034  0.00170  2.80   99191     168  495582  6618253  66.72
AUS      1990-1999     20-24     0.00040  0.00202  2.45   99022     200  494600  6122671  61.83
AUS      1990-1999     25-29     0.00043  0.00215  2.52   98822     213  493585  5628071  56.95
AUS      1990-1999     30-34     0.00054  0.00271  2.60   98610     267  492407  5134486  52.07
AUS      1990-1999     35-39     0.00075  0.00374  2.62   98343     368  490838  4642078  47.20
AUS      1990-1999     40-44     0.00110  0.00548  2.67   97975     537  488621  4151241  42.37
AUS      1990-1999     45-49     0.00174  0.00864  2.70   97438     842  485252  3662620  37.59
AUS      1990-1999     50-54     0.00282  0.01402  2.67   96596    1354  479822  3177369  32.89
AUS      1990-1999     55-59     0.00449  0.02221  2.70   95241    2115  471333  2697547  28.32
AUS      1990-1999     60-64     0.00722  0.03553  2.67   93126    3309  457933  2226214  23.91
AUS      1990-1999     65-69     0.01188  0.05780  2.68   89817    5191  437041  1768280  19.69
AUS      1990-1999     70-74     0.02014  0.09621  2.68   84626    8142  404204  1331240  15.73
AUS      1990-1999     75-79     0.03528  0.16300  2.67   76485   12467  353387   927036  12.12
AUS      1990-1999     80-84     0.06332  0.27504  2.61   64018   17607  278044   573649   8.96
AUS      1990-1999     85-89     0.11286  0.43998  2.50   46410   20420  180935   295605   6.37
AUS      1990-1999     90-94     0.19260  0.63451  2.31   25991   16491   85626   114670   4.41
AUS      1990-1999     95-99     0.30570  0.80381  2.05    9499    7636   24978    29044   3.06
AUS      1990-1999    100-104    0.44788  0.91155  1.75    1864    1699    3793     4066   2.18
AUS      1990-1999    105-109    0.60004  0.96234  1.47     165     159     264      273   1.66
AUS      1990-1999    110+       0.71878  1.00000  1.39       6       6       9        9   1.39
AUS      2000-2009        0      0.00422  0.00421  0.14  100000     421   99638  8319957  83.20
AUS      2000-2009      1-4      0.00021  0.00082  1.57   99579      82  398118  8220319  82.55
AUS      2000-2009      5-9      0.00010  0.00048  2.34   99497      47  497360  7822201  78.62
AUS      2000-2009     10-14     0.00010  0.00049  2.79   99450      49  497140  7324841  73.65
AUS      2000-2009     15-19     0.00026  0.00130  2.72   99401     129  496709  6827701  68.69
AUS      2000-2009     20-24     0.00031  0.00154  2.48   99272     153  495972  6330991  63.77
AUS      2000-2009     25-29     0.00036  0.00180  2.58   99118     179  495159  5835019  58.87
AUS      2000-2009     30-34     0.00045  0.00227  2.60   98940     225  494160  5339860  53.97
AUS      2000-2009     35-39     0.00066  0.00330  2.69   98715     326  492823  4845700  49.09
AUS      2000-2009     40-44     0.00097  0.00485  2.65   98390     478  490824  4352877  44.24
AUS      2000-2009     45-49     0.00152  0.00755  2.66   97912     740  487827  3862053  39.44
AUS      2000-2009     50-54     0.00226  0.01122  2.66   97172    1090  483309  3374226  34.72
AUS      2000-2009     55-59     0.00346  0.01716  2.68   96082    1648  476585  2890918  30.09
AUS      2000-2009     60-64     0.00549  0.02711  2.67   94434    2560  466200  2414332  25.57
AUS      2000-2009     65-69     0.00884  0.04333  2.69   91874    3981  450181  1948133  21.20
AUS      2000-2009     70-74     0.01503  0.07266  2.70   87893    6386  424789  1497952  17.04
AUS      2000-2009     75-79     0.02691  0.12671  2.69   81507   10327  383716  1073163  13.17
AUS      2000-2009     80-84     0.05166  0.23045  2.66   71180   16403  317519   689447   9.69
AUS      2000-2009     85-89     0.09866  0.39761  2.56   54776   21780  220744   371928   6.79
AUS      2000-2009     90-94     0.18087  0.61243  2.36   32997   20208  111726   151184   4.58
AUS      2000-2009     95-99     0.30108  0.80062  2.08   12788   10239   34007    39458   3.09
AUS      2000-2009    100-104    0.45732  0.91750  1.74    2550    2339    5115     5451   2.14
AUS      2000-2009    105-109    0.62384  0.96766  1.44     210     204     326      335   1.59
AUS      2000-2009    110+       0.75040  1.00000  1.33       7       7       9        9   1.33
AUS      2010-2019        0      0.00312  0.00311  0.14  100000     311   99734  8467400  84.67
AUS      2010-2019      1-4      0.00014  0.00057  1.57   99689      57  398618  8367667  83.94
AUS      2010-2019      5-9      0.00007  0.00037  2.46   99632      36  498068  7969048  79.98
AUS      2010-2019     10-14     0.00008  0.00040  2.94   99596      39  497897  7470980  75.01
AUS      2010-2019     15-19     0.00021  0.00105  2.68   99556     105  497538  6973083  70.04
AUS      2010-2019     20-24     0.00024  0.00120  2.48   99451     119  496956  6475545  65.11
AUS      2010-2019     25-29     0.00028  0.00139  2.57   99332     138  496324  5978588  60.19
AUS      2010-2019     30-34     0.00040  0.00197  2.66   99194     196  495510  5482264  55.27
AUS      2010-2019     35-39     0.00060  0.00299  2.67   98998     296  494299  4986754  50.37
AUS      2010-2019     40-44     0.00090  0.00451  2.67   98702     445  492474  4492455  45.52
AUS      2010-2019     45-49     0.00137  0.00682  2.69   98257     670  489737  3999981  40.71
AUS      2010-2019     50-54     0.00207  0.01030  2.66   97586    1005  485581  3510244  35.97
AUS      2010-2019     55-59     0.00306  0.01517  2.64   96582    1465  479454  3024663  31.32
AUS      2010-2019     60-64     0.00461  0.02280  2.66   95116    2168  470497  2545210  26.76
AUS      2010-2019     65-69     0.00718  0.03530  2.69   92948    3281  457154  2074712  22.32
AUS      2010-2019     70-74     0.01230  0.05979  2.70   89667    5361  436006  1617558  18.04
AUS      2010-2019     75-79     0.02200  0.10468  2.69   84306    8825  401182  1181552  14.02
AUS      2010-2019     80-84     0.04319  0.19645  2.70   75480   14828  343298   780370  10.34
AUS      2010-2019     85-89     0.08684  0.35933  2.60   60653   21794  250958   437072   7.21
AUS      2010-2019     90-94     0.16798  0.58488  2.40   38859   22728  135299   186114   4.79
AUS      2010-2019     95-99     0.29265  0.79244  2.11   16131   12783   43680    50815   3.15
AUS      2010-2019    100-104    0.45848  0.91907  1.74    3348    3077    6712     7135   2.13
AUS      2010-2019    105-109    0.63580  0.97018  1.42     271     263     413      424   1.56
AUS      2010-2019    110+       0.76826  1.00000  1.30       8       8      11       11   1.30
AUS      2020-2021        0      0.00293  0.00292  0.14  100000     292   99749  8556394  85.56
AUS      2020-2021      1-4      0.00012  0.00048  1.67   99708      47  398720  8456645  84.81
AUS      2020-2021      5-9      0.00006  0.00028  2.32   99660      28  498226  8057925  80.85
AUS      2020-2021     10-14     0.00008  0.00040  2.90   99632      40  498078  7559699  75.88
AUS      2020-2021     15-19     0.00020  0.00099  2.70   99593      99  497735  7061621  70.91
AUS      2020-2021     20-24     0.00023  0.00117  2.46   99494     116  497174  6563885  65.97
AUS      2020-2021     25-29     0.00026  0.00130  2.60   99378     129  496579  6066711  61.05
AUS      2020-2021     30-34     0.00036  0.00179  2.65   99249     178  495824  5570132  56.12
AUS      2020-2021     35-39     0.00055  0.00274  2.65   99071     271  494716  5074308  51.22
AUS      2020-2021     40-44     0.00083  0.00415  2.77   98799     410  493083  4579592  46.35
AUS      2020-2021     45-49     0.00129  0.00642  2.65   98389     632  490464  4086510  41.53
AUS      2020-2021     50-54     0.00192  0.00956  2.64   97757     935  486577  3596046  36.79
AUS      2020-2021     55-59     0.00286  0.01422  2.64   96822    1377  480865  3109469  32.12
AUS      2020-2021     60-64     0.00432  0.02136  2.64   95445    2039  472409  2628604  27.54
AUS      2020-2021     65-69     0.00651  0.03208  2.67   93406    2996  460042  2156194  23.08
AUS      2020-2021     70-74     0.01111  0.05415  2.70   90410    4896  440771  1696152  18.76
AUS      2020-2021     75-79     0.01971  0.09432  2.71   85514    8066  409134  1255381  14.68
AUS      2020-2021     80-84     0.03871  0.17775  2.71   77448   13766  355655   846247  10.93
AUS      2020-2021     85-89     0.07676  0.32488  2.64   63682   20689  269534   490592   7.70
AUS      2020-2021     90-94     0.15127  0.54540  2.44   42993   23449  155012   221058   5.14
AUS      2020-2021     95-99     0.26832  0.76196  2.16   19545   14892   55501    66046   3.38
AUS      2020-2021    100-104    0.42856  0.90403  1.80    4652    4206    9814    10545   2.27
AUS      2020-2021    105-109    0.60651  0.96488  1.47     446     431     710      731   1.64
AUS      2020-2021    110+       0.74390  1.00000  1.34      16      16      21       21   1.34
AUT      1947-1949        0      0.07343  0.06991  0.31  100000    6991   95205  6515430  65.15
AUT      1947-1949      1-4      0.00360  0.01427  1.51   93009    1327  368738  6420225  69.03
AUT      1947-1949      5-9      0.00110  0.00546  2.14   91682     501  456979  6051487  66.00
AUT      1947-1949     10-14     0.00084  0.00418  2.58   91182     381  454986  5594508  61.36
AUT      1947-1949     15-19     0.00143  0.00714  2.71   90801     649  452519  5139522  56.60
AUT      1947-1949     20-24     0.00204  0.01014  2.50   90152     914  448475  4687004  51.99
AUT      1947-1949     25-29     0.00217  0.01080  2.51   89239     964  443788  4238529  47.50
AUT      1947-1949     30-34     0.00255  0.01265  2.52   88274    1116  438601  3794740  42.99
AUT      1947-1949     35-39     0.00303  0.01502  2.57   87158    1309  432614  3356139  38.51
AUT      1947-1949     40-44     0.00379  0.01879  2.58   85849    1613  425348  2923525  34.05
AUT      1947-1949     45-49     0.00536  0.02645  2.66   84236    2228  415965  2498177  29.66
AUT      1947-1949     50-54     0.00736  0.03614  2.61   82008    2964  402964  2082212  25.39
AUT      1947-1949     55-59     0.01098  0.05354  2.65   79044    4232  385277  1679247  21.24
AUT      1947-1949     60-64     0.01758  0.08447  2.68   74812    6320  359378  1293970  17.30
AUT      1947-1949     65-69     0.02936  0.13729  2.64   68493    9403  320279   934592  13.65
AUT      1947-1949     70-74     0.05101  0.22718  2.59   59089   13424  263162   614313  10.40
AUT      1947-1949     75-79     0.08583  0.35434  2.54   45665   16181  188523   351151   7.69
AUT      1947-1949     80-84     0.14630  0.52948  2.39   29484   15611  106704   162628   5.52
AUT      1947-1949     85-89     0.21933  0.68117  2.22   13873    9450   43086    55924   4.03
AUT      1947-1949     90-94     0.32838  0.82472  1.98    4423    3648   11108    12838   2.90
AUT      1947-1949     95-99     0.43828  0.90405  1.75     775     701    1599     1730   2.23
AUT      1947-1949    100-104    0.56394  0.95235  1.52      74      71     126      131   1.76
AUT      1947-1949    105-109    0.68288  0.97546  1.34       4       3       5        5   1.46
AUT      1947-1949    110+       0.77076  1.00000  1.30       0       0       0        0   1.30
AUT      1950-1959        0      0.04409  0.04262  0.22  100000    4262   96666  6982252  69.82
AUT      1950-1959      1-4      0.00181  0.00722  1.47   95738     691  381207  6885586  71.92
AUT      1950-1959      5-9      0.00058  0.00288  2.21   95047     274  474473  6504379  68.43
AUT      1950-1959     10-14     0.00045  0.00223  2.60   94774     211  473360  6029906  63.62
AUT      1950-1959     15-19     0.00071  0.00353  2.70   94562     334  472043  5556546  58.76
AUT      1950-1959     20-24     0.00100  0.00498  2.61   94228     469  470023  5084503  53.96
AUT      1950-1959     25-29     0.00118  0.00589  2.53   93759     552  467435  4614480  49.22
AUT      1950-1959     30-34     0.00147  0.00734  2.59   93207     684  464385  4147045  44.49
AUT      1950-1959     35-39     0.00200  0.00993  2.64   92523     919  460446  3682660  39.80
AUT      1950-1959     40-44     0.00287  0.01424  2.62   91604    1304  454917  3222214  35.18
AUT      1950-1959     45-49     0.00423  0.02096  2.68   90300    1893  447108  2767297  30.65
AUT      1950-1959     50-54     0.00631  0.03108  2.65   88407    2747  435581  2320189  26.24
AUT      1950-1959     55-59     0.00936  0.04581  2.65   85660    3924  419079  1884608  22.00
AUT      1950-1959     60-64     0.01532  0.07395  2.68   81736    6044  394629  1465529  17.93
AUT      1950-1959     65-69     0.02630  0.12392  2.68   75691    9380  356671  1070899  14.15
AUT      1950-1959     70-74     0.04661  0.20987  2.63   66312   13917  298599   714229  10.77
AUT      1950-1959     75-79     0.08158  0.34020  2.56   52395   17825  218504   415630   7.93
AUT      1950-1959     80-84     0.13653  0.50518  2.43   34570   17464  127917   197126   5.70
AUT      1950-1959     85-89     0.21874  0.68045  2.22   17106   11640   53213    69209   4.05
AUT      1950-1959     90-94     0.32244  0.81773  1.99    5466    4470   13863    15996   2.93
AUT      1950-1959     95-99     0.45753  0.91492  1.72     996     912    1992     2134   2.14
AUT      1950-1959    100-104    0.59546  0.96065  1.47      85      81     137      141   1.67
AUT      1950-1959    105-109    0.72113  0.98048  1.29       3       3       5        5   1.38
AUT      1950-1959    110+       0.80984  1.00000  1.23       0       0       0        0   1.23
AUT      1960-1969        0      0.02632  0.02575  0.15  100000    2575   97809  7294588  72.95
AUT      1960-1969      1-4      0.00107  0.00426  1.49   97425     415  388660  7196779  73.87
AUT      1960-1969      5-9      0.00040  0.00198  2.28   97010     192  484528  6808119  70.18
AUT      1960-1969     10-14     0.00031  0.00157  2.47   96818     152  483705  6323590  65.31
AUT      1960-1969     15-19     0.00050  0.00248  2.66   96666     239  482769  5839885  60.41
AUT      1960-1969     20-24     0.00058  0.00289  2.53   96426     279  481442  5357116  55.56
